Time;Atm_pressure;Temperature;Humidity;Displacement
2017-05-19 10:45;1013.54998779;24.29999924;45.27999878;0.605352789462934
2017-05-19 11:00;1013.32000732;24.39999962;43.29999924;0.239921067420966
2017-05-19 11:15;1013.32000732;24.71999931;44.38000107;0.558824481855716
2017-05-19 11:30;1013.25;24.77000046;43.97999954;0.492500284262505
2017-05-19 11:45;1013.02001953;24.93000031;47.15000153;1.17885942225777
2017-05-19 12:00;1012.88000488;25;43.90000153;0.538516991848688
2017-05-19 12:15;1012.72998047;24.87000084;45.38000107;0.787798935555841
2017-05-19 12:30;1012.65002441;25.20000076;47.11999893;1.25867920454169
2017-05-19 12:45;1012.42999268;25.39999962;47.11999893;1.32558335156547
2017-05-19 13:00;1012.20001221;25.39999962;45.95000076;1.07351326884984
2017-05-19 13:15;1012.20001221;25.57999992;46.45000076;1.24491605545719
2017-05-19 13:30;1011.90002441;25.82999992;45.77999878;1.18585777475002
2017-05-19 13:45;1011.90002441;25.75;47.22000122;1.46039155923978
2017-05-19 14:00;1011.82000732;25.85000038;47.45000076;1.54525999752806
2017-05-19 14:15;1011.59997559;25.82999992;47.52999878;1.54561789784533
2017-05-19 14:30;1011.52001953;25.87000084;46.63000107;1.36674711438371
2017-05-19 14:45;1011.45001221;25.85000038;47.77999878;1.60073648282012
2017-05-19 15:00;1011.45001221;25.75;44.91999817;0.956097072415901
2017-05-19 15:15;1011.22998047;25.67000008;48.95000076;1.76698925142988
2017-05-19 15:30;1011.15002441;25.54999924;48.45000076;1.61044741954255
2017-05-19 15:45;1011;25.39999962;47.43000031;1.3331173042577
2017-05-19 16:00;1011;25;49.02000046;1.50457487345562
2017-05-19 16:15;1010.92999268;24.60000038;50.47999954;1.63761028526825
2017-05-19 16:30;1010.92999268;24.32999992;51.45000076;1.72150604810889
2017-05-19 16:45;1010.77001953;23.75;53.06999969;1.79492843228338
2017-05-19 17:00;1010.92999268;23.93000031;52.15000153;1.6975722094808
2017-05-19 17:15;1010.92999268;23.53000069;54.43000031;1.96896130504358
2017-05-19 17:30;1011;22.79999924;56.79999924;2.10688202390512
2017-05-19 17:45;1010.77001953;22.39999962;57.13000107;1.99184607529568
2017-05-19 18:00;1010.92999268;21.81999969;58.54999924;2.00916483161428
2017-05-19 18:15;1010.77001953;21.45000076;59.70000076;2.04723514064945
2017-05-19 18:30;1010.92999268;20.97999954;61.72999954;2.19740976677735
2017-05-19 18:45;1011;20.35000038;62.88000107;2.12678525029602
2017-05-19 19:00;1011.15002441;20.07999992;63.09999847;2.05817207169633
2017-05-19 19:15;1011.15002441;19.79999924;64.55000305;2.16925804190603
2017-05-19 19:30;1011.29998779;19.35000038;67.94999695;2.50405652580868
2017-05-19 19:45;1011.45001221;18.68000031;69.15000153;2.40583646163987
2017-05-19 20:00;1011.45001221;17.85000038;74.01999664;2.74175753189799
2017-05-19 20:15;1011.29998779;18.21999931;70;2.33137237432636
2017-05-19 20:30;1011.45001221;18.32999992;69.33000183;2.28782778402651
2017-05-19 20:45;1011.45001221;16.31999969;78.90000153;2.73286760715365
2017-05-19 21:00;1011.52001953;17.18000031;73.34999847;2.37392155677987
2017-05-19 21:15;1011.75;16.5;76.44999695;2.50902597763791
2017-05-19 21:30;1011.90002441;15.44999981;85.77999878;3.22118614581436
2017-05-19 21:45;1011.90002441;15;86.72000122;3.13362957737236
2017-05-19 22:00;1012.11999512;14.77000046;87;3.07487456958272
2017-05-19 22:15;1012.20001221;14.22999954;90.27999878;3.21567652982799
2017-05-19 22:30;1012.11999512;14.30000019;89.94999695;3.20608074247497
2017-05-19 22:45;1012.20001221;14.22999954;90.81999969;3.27620404874231
2017-05-19 23:00;1012.20001221;13.82999992;92.15000153;3.24701454462991
2017-05-19 23:15;1012.20001221;13.27000046;93.69999695;3.1698079992094
2017-05-19 23:30;1012.20001221;13.10000038;93.34999847;3.05995948878503
