0;SARIMAX(0, 0, 0)x(0, 0, 0, 24)24 - AIC:4441.752675139999
1;SARIMAX(0, 0, 0)x(0, 0, 1, 24)24 - AIC:3728.168133230405
2;SARIMAX(0, 0, 0)x(0, 1, 0, 24)24 - AIC:2739.942536134875
3;SARIMAX(0, 0, 0)x(0, 1, 1, 24)24 - AIC:2511.1326804589557
4;SARIMAX(0, 0, 0)x(1, 0, 0, 24)24 - AIC:2746.249507010466
5;SARIMAX(0, 0, 0)x(1, 0, 1, 24)24 - AIC:2699.417745027981
6;SARIMAX(0, 0, 0)x(1, 1, 0, 24)24 - AIC:2531.123397283034
7;SARIMAX(0, 0, 0)x(1, 1, 1, 24)24 - AIC:2482.055568903477
8;SARIMAX(0, 0, 1)x(0, 0, 0, 24)24 - AIC:3762.357516753663
9;SARIMAX(0, 0, 1)x(0, 0, 1, 24)24 - AIC:3150.106299130847
10;SARIMAX(0, 0, 1)x(0, 1, 0, 24)24 - AIC:2303.707072451841
11;SARIMAX(0, 0, 1)x(0, 1, 1, 24)24 - AIC:2081.80517798712
12;SARIMAX(0, 0, 1)x(1, 0, 0, 24)24 - AIC:2314.1759364047157
13;SARIMAX(0, 0, 1)x(1, 0, 1, 24)24 - AIC:2224.324013036173
14;SARIMAX(0, 0, 1)x(1, 1, 0, 24)24 - AIC:2122.724083358561
15;SARIMAX(0, 0, 1)x(1, 1, 1, 24)24 - AIC:2056.7015177508283
16;SARIMAX(0, 1, 0)x(0, 0, 0, 24)24 - AIC:1898.625570739301
17;SARIMAX(0, 1, 0)x(0, 0, 1, 24)24 - AIC:1736.0452520235476
18;SARIMAX(0, 1, 0)x(0, 1, 0, 24)24 - AIC:1823.3980044494779
19;SARIMAX(0, 1, 0)x(0, 1, 1, 24)24 - AIC:1495.769526362722
20;SARIMAX(0, 1, 0)x(1, 0, 0, 24)24 - AIC:1678.9318439283293
21;SARIMAX(0, 1, 0)x(1, 0, 1, 24)24 - AIC:1573.8268912779874
22;SARIMAX(0, 1, 0)x(1, 1, 0, 24)24 - AIC:1640.5636302367786
23;SARIMAX(0, 1, 0)x(1, 1, 1, 24)24 - AIC:1497.7695329991589
24;SARIMAX(0, 1, 1)x(0, 0, 0, 24)24 - AIC:1804.976337790456
25;SARIMAX(0, 1, 1)x(0, 0, 1, 24)24 - AIC:1686.6035857787813
26;SARIMAX(0, 1, 1)x(0, 1, 0, 24)24 - AIC:1817.694526659452
27;SARIMAX(0, 1, 1)x(0, 1, 1, 24)24 - AIC:1487.0102360231908
28;SARIMAX(0, 1, 1)x(1, 0, 0, 24)24 - AIC:1656.8025154946324
29;SARIMAX(0, 1, 1)x(1, 0, 1, 24)24 - AIC:1564.2186223359622
30;SARIMAX(0, 1, 1)x(1, 1, 0, 24)24 - AIC:1631.319858116097
31;SARIMAX(0, 1, 1)x(1, 1, 1, 24)24 - AIC:1489.0102692138835
32;SARIMAX(1, 0, 0)x(0, 0, 0, 24)24 - AIC:1902.6602312334844
33;SARIMAX(1, 0, 0)x(0, 0, 1, 24)24 - AIC:1739.6579739237527
34;SARIMAX(1, 0, 0)x(0, 1, 0, 24)24 - AIC:1807.6331964993396
35;SARIMAX(1, 0, 0)x(0, 1, 1, 24)24 - AIC:1487.4360142247492
36;SARIMAX(1, 0, 0)x(1, 0, 0, 24)24 - AIC:1678.528826955901
37;SARIMAX(1, 0, 0)x(1, 0, 1, 24)24 - AIC:1568.1314160289903
38;SARIMAX(1, 0, 0)x(1, 1, 0, 24)24 - AIC:1624.6896322560967
39;SARIMAX(1, 0, 0)x(1, 1, 1, 24)24 - AIC:1489.435978244775
40;SARIMAX(1, 0, 1)x(0, 0, 0, 24)24 - AIC:1808.4414536504498
41;SARIMAX(1, 0, 1)x(0, 0, 1, 24)24 - AIC:1689.524439783409
42;SARIMAX(1, 0, 1)x(0, 1, 0, 24)24 - AIC:1798.3908844314585
43;SARIMAX(1, 0, 1)x(0, 1, 1, 24)24 - AIC:1475.5650361061794
44;SARIMAX(1, 0, 1)x(1, 0, 0, 24)24 - AIC:1656.2813033147038
45;SARIMAX(1, 0, 1)x(1, 0, 1, 24)24 - AIC:1557.0025207251897
46;SARIMAX(1, 0, 1)x(1, 1, 0, 24)24 - AIC:1611.3030227032132
47;SARIMAX(1, 0, 1)x(1, 1, 1, 24)24 - AIC:1477.5650444568473
48;SARIMAX(1, 1, 0)x(0, 0, 0, 24)24 - AIC:1751.6654623868844
49;SARIMAX(1, 1, 0)x(0, 0, 1, 24)24 - AIC:1657.8980707467463
50;SARIMAX(1, 1, 0)x(0, 1, 0, 24)24 - AIC:1819.4065441283049
51;SARIMAX(1, 1, 0)x(0, 1, 1, 24)24 - AIC:1487.3055344659272
52;SARIMAX(1, 1, 0)x(1, 0, 0, 24)24 - AIC:1639.03867654635
53;SARIMAX(1, 1, 0)x(1, 0, 1, 24)24 - AIC:1564.3040421480061
54;SARIMAX(1, 1, 0)x(1, 1, 0, 24)24 - AIC:1624.5835875066869
55;SARIMAX(1, 1, 0)x(1, 1, 1, 24)24 - AIC:1489.3055747180274
56;SARIMAX(1, 1, 1)x(0, 0, 0, 24)24 - AIC:1736.0507954208103
57;SARIMAX(1, 1, 1)x(0, 0, 1, 24)24 - AIC:1642.1257788491876
58;SARIMAX(1, 1, 1)x(0, 1, 0, 24)24 - AIC:1815.6335825512328
