Time;Atm_pressure;Temperature;Humidity
2017-05-14 22:00;1023.08001709;8.94999981;94.52999878
2017-05-14 22:15;1023.2199707;9;95.06999969
2017-05-14 22:30;1023.2199707;8.67000008;94.65000153
2017-05-14 22:45;1023.36999512;8.72999954;95.62000275
2017-05-14 23:00;1023.29998779;8.56999969;95.52999878
2017-05-14 23:15;1023.29998779;8.64999962;97.44999695
2017-05-14 23:30;1023.36999512;8.72999954;97.09999847
2017-05-14 23:45;1023.2199707;8.55000019;96.25
2017-05-15 00:00;1023.36999512;8.42000008;96.72000122
2017-05-15 00:15;1023.29998779;8.52000046;96.05000305
2017-05-15 00:30;1023.5300293;8.56999969;96.62000275
2017-05-15 00:45;1023.36999512;8.44999981;96.48000336
2017-05-15 01:00;1023.36999512;8.27000046;96.87999725
2017-05-15 01:15;1023.5300293;7.67000008;96.52999878
2017-05-15 01:30;1023.59997559;7.19999981;96.33000183
2017-05-15 01:45;1023.5300293;7;96.83000183
2017-05-15 02:00;1023.66998291;7.26999998;98.5
2017-05-15 02:15;1023.66998291;6.8499999;97.87000275
2017-05-15 02:30;1023.83001709;6.75;97.75
2017-05-15 02:45;1023.83001709;6.8499999;98.12999725
2017-05-15 03:00;1023.90002441;6.73000002;96.02999878
2017-05-15 03:15;1023.90002441;6.82999992;97.25
2017-05-15 03:30;1023.97998047;7.36999989;96.5
2017-05-15 03:45;1024.11999512;9;94.08000183
2017-05-15 04:00;1024.11999512;9.63000011;93.80000305
2017-05-15 04:15;1024.19995117;9.69999981;91.40000153
2017-05-15 04:30;1024.42004395;10.10000038;91.66999817
2017-05-15 04:45;1024.5;11.05000019;89.09999847
2017-05-15 05:00;1024.5;11.30000019;83.75
2017-05-15 05:15;1024.65002441;11.5;86.83000183
2017-05-15 05:30;1024.72998047;12.80000019;81.05000305
2017-05-15 05:45;1024.80004883;14.25;78.08000183
2017-05-15 06:00;1024.94995117;16.62999916;69.80000305
2017-05-15 06:15;1025.0300293;16.70000076;63.47999954
2017-05-15 06:30;1025.25;17.10000038;62.83000183
2017-05-15 06:45;1025.32995605;16.35000038;69.12999725
2017-05-15 07:00;1025.40002441;16.06999969;64.69999695
2017-05-15 07:15;1025.55004883;16.31999969;65.30000305
2017-05-15 07:30;1025.61999512;16.81999969;67.26999664
2017-05-15 08:45;1025.84997559;18.37000084;59.04999924
2017-05-15 09:00;1025.84997559;18.62000084;58.34999847
2017-05-15 09:15;1025.84997559;18.21999931;60.65000153
2017-05-15 09:30;1025.84997559;17.78000069;64.12999725
2017-05-15 09:45;1025.92004395;18.64999962;58.27999878
2017-05-15 10:00;1025.92004395;19.60000038;56.16999817
2017-05-15 10:15;1025.7800293;19.92000008;47.40000153
2017-05-15 10:30;1025.7800293;20.67000008;43.34999847
2017-05-15 10:45;1025.55004883;21.17000008;43.77000046
2017-05-15 11:00;1025.61999512;20.85000038;44.41999817
2017-05-15 11:15;1025.61999512;20.92000008;48.20000076
2017-05-15 11:30;1025.61999512;20.47999954;54.61999893
2017-05-15 11:45;1025.61999512;20.54999924;55.59999847
2017-05-15 12:00;1025.61999512;20.64999962;49.22999954
2017-05-15 12:15;1025.55004883;20.37999916;48.20000076
2017-05-15 12:30;1025.40002441;20.17000008;48.34999847
2017-05-15 12:45;1025.40002441;19.52000046;61.34999847
2017-05-15 13:00;1025.55004883;19.12000084;66.83000183
2017-05-15 13:15;1025.55004883;19.20000076;65.87000275
2017-05-15 13:30;1025.55004883;18.85000038;64.72000122
2017-05-15 13:45;1025.61999512;18.62000084;61.61999893
2017-05-15 14:00;1025.61999512;18.82999992;60.84999847
2017-05-15 14:15;1025.61999512;19.04999924;63.40000153
2017-05-15 14:30;1025.40002441;19.29999924;65.65000153
2017-05-15 14:45;1025.40002441;19.20000076;65.22000122
2017-05-15 15:00;1025.40002441;18.68000031;69.19999695
2017-05-15 16:00;1025.55004883;18.10000038;72.31999969
2017-05-15 16:15;1025.61999512;17.87000084;72.02999878
2017-05-15 16:30;1025.61999512;17.96999931;73.22000122
2017-05-15 16:45;1025.84997559;17.78000069;73.62000275
2017-05-15 17:00;1026.06994629;17.5;73.51999664
2017-05-15 17:15;1026.06994629;17.20000076;74.19999695
2017-05-15 17:30;1026.15002441;16.62999916;76.34999847
2017-05-15 17:45;1026.36999512;15.97000027;83.34999847
2017-05-15 18:00;1026.44995117;15.35000038;88.15000153
2017-05-15 18:15;1026.5300293;14.88000011;91.62000275
2017-05-15 18:30;1026.5300293;14.60000038;92.37999725
2017-05-15 18:45;1026.5300293;14.42000008;92.69999695
2017-05-15 19:00;1026.67004395;14.32999992;92.34999847
2017-05-15 19:15;1026.81994629;14.14999962;91.69999695
2017-05-15 19:30;1027.2800293;14;92.58000183
2017-05-15 19:45;1027.2800293;13.72999954;92.44999695
2017-05-15 20:00;1027.2800293;13.52000046;93.44999695
2017-05-15 20:15;1027.5;13.42000008;95
2017-05-15 20:30;1027.56994629;13.35000038;95.37999725
2017-05-15 20:45;1027.56994629;13.25;96.25
2017-05-15 21:00;1027.56994629;13.14999962;96.52999878
2017-05-15 21:15;1027.56994629;13;96.91999817
2017-05-15 21:30;1027.65002441;13.05000019;96.12000275
2017-05-15 21:45;1027.80004883;13;96.12000275
2017-05-15 22:00;1027.86999512;12.68000031;96.52999878
2017-05-15 22:15;1027.86999512;12.39999962;96.48000336
2017-05-15 22:30;1027.86999512;12.11999989;96.83000183
2017-05-15 22:45;1028.09997559;11.97000027;97.37000275
2017-05-15 23:00;1028.09997559;12.02000046;98.02999878
2017-05-15 23:15;1028.09997559;12.02000046;97.56999969
2017-05-15 23:30;1028.09997559;12;96.91999817
2017-05-15 23:45;1027.86999512;11.82999992;97.30000305
2017-05-16 00:00;1027.94995117;11.69999981;97.62999725
2017-05-16 00:15;1027.86999512;11.18000031;98.02999878
2017-05-16 00:30;1027.94995117;11.02999973;97.55000305
2017-05-16 00:45;1027.80004883;11.06999969;97.68000031
2017-05-16 01:00;1027.94995117;10.75;97.25
2017-05-16 01:15;1027.94995117;10.14999962;98.40000153
2017-05-16 01:30;1027.94995117;9.92000008;99.22000122
2017-05-16 01:45;1027.94995117;10.05000019;99.12999725
2017-05-16 02:00;1027.94995117;10.10000038;98.72000122
2017-05-16 02:15;1028.09997559;10.05000019;99
2017-05-16 02:30;1027.94995117;9.97000027;99.56999969
2017-05-16 02:45;1027.86999512;10.18000031;99.59999847
2017-05-16 03:00;1028.18005371;10.27999973;99.22000122
2017-05-16 03:15;1028.18005371;10.64999962;99.98000336
2017-05-16 03:30;1028.18005371;10.72000027;99.48000336
2017-05-16 03:45;1028.25;10.75;99.56999969
2017-05-16 04:00;1028.18005371;10.93000031;99.44999695
2017-05-16 04:15;1028.25;11.05000019;99.30000305
2017-05-16 04:30;1028.25;11.14999962;99.18000031
2017-05-16 04:45;1028.18005371;11.60000038;99.98000336
2017-05-16 05:00;1028.47998047;11.85000038;99
2017-05-16 05:15;1028.47998047;12.27000046;98.80000305
2017-05-16 05:30;1028.7800293;12.39999962;98.51999664
2017-05-16 05:45;1028.7800293;12.47000027;99.01999664
2017-05-16 06:00;1028.84997559;12.64999962;98.25
2017-05-16 06:15;1029;12.80000019;97.83000183
2017-05-16 06:30;1029;12.94999981;97.5
2017-05-16 06:45;1029;13.25;97.05000305
2017-05-16 07:00;1029;13.22999954;97.19999695
2017-05-16 07:15;1029.06994629;13.47999954;96.69999695
2017-05-16 07:30;1029.30004883;13.64999962;96.09999847
2017-05-16 07:45;1029.22998047;14.02000046;93.73000336
2017-05-16 08:00;1029.30004883;14.30000019;91.62000275
2017-05-16 08:15;1029.30004883;15.05000019;87.59999847
2017-05-16 08:30;1029.22998047;15.25;86.77999878
2017-05-16 08:45;1029.30004883;15.92000008;87.40000153
2017-05-16 09:00;1029.22998047;15.94999981;84.69999695
2017-05-16 09:15;1029.22998047;16.54999924;82.12000275
2017-05-16 09:30;1029;16.71999931;80.76999664
2017-05-16 09:45;1028.84997559;17.12000084;77.66999817
2017-05-16 10:00;1028.47998047;18.14999962;71.27999878
2017-05-16 10:15;1028.40002441;18.35000038;68.58000183
2017-05-16 10:30;1028.25;19.60000038;69
2017-05-16 10:45;1028.09997559;19.82999992;61.22000122
2017-05-16 11:00;1027.86999512;19.77000046;62.58000183
2017-05-16 11:15;1027.86999512;19.89999962;63.75
2017-05-16 11:30;1028.18005371;15.60000038;75.55000305
2017-05-16 11:45;1028.09997559;13.89999962;87.09999847
2017-05-16 12:00;1027.94995117;13.57999992;89.80000305
2017-05-16 12:15;1027.86999512;14.30000019;86.19999695
2017-05-16 12:30;1027.80004883;15.39999962;83.94999695
2017-05-16 12:45;1027.80004883;15.88000011;77.87000275
2017-05-16 13:00;1027.65002441;15.77999973;79.76999664
2017-05-16 13:15;1027.65002441;16.14999962;78.90000153
2017-05-16 13:30;1027.80004883;16.81999969;77.31999969
2017-05-16 13:45;1027.65002441;16.89999962;76.51999664
2017-05-16 14:00;1027.65002441;17.12000084;75.84999847
2017-05-16 14:15;1027.56994629;17.39999962;70.12999725
2017-05-16 14:30;1027.86999512;17;69.34999847
2017-05-16 14:45;1027.56994629;17.28000069;73.90000153
2017-05-16 15:00;1027.5;17;72.22000122
2017-05-16 15:15;1027.80004883;16.39999962;77.59999847
2017-05-16 15:30;1027.56994629;16.43000031;79.30000305
2017-05-16 15:45;1027.65002441;16.54999924;76.43000031
2017-05-16 16:00;1027.5;16.45000076;77
2017-05-16 16:15;1027.5;16.25;76.55000305
2017-05-16 16:30;1027.34997559;16.21999931;75.27999878
2017-05-16 16:45;1027.5;16.5;73.26999664
2017-05-16 17:00;1027.34997559;16.39999962;75.81999969
2017-05-16 17:15;1027.56994629;16.62999916;75.87000275
2017-05-16 17:30;1027.56994629;16.04999924;74.33000183
2017-05-16 17:45;1027.65002441;15.60000038;78.93000031
2017-05-16 18:00;1027.80004883;15.19999981;81.80000305
2017-05-16 18:15;1027.80004883;14.72999954;82.76999664
2017-05-16 18:30;1027.86999512;14.14999962;87.44999695
2017-05-16 18:45;1027.94995117;13.52000046;89.27999878
2017-05-16 19:00;1027.86999512;13;92.97000122
2017-05-16 19:15;1028.09997559;12.43000031;94.12000275
2017-05-16 19:30;1028.18005371;11.60000038;95.75
2017-05-16 19:45;1028.18005371;11.39999962;95.52999878
2017-05-16 20:00;1028.18005371;11.43000031;96.59999847
2017-05-16 20:15;1028.25;11.05000019;95.41999817
2017-05-16 20:30;1028.25;10.56999969;95.65000153
2017-05-16 20:45;1028.09997559;10;94.56999969
2017-05-16 21:00;1028.40002441;9.42000008;98.06999969
2017-05-16 21:15;1028.40002441;9.14999962;97.05000305
2017-05-16 21:30;1028.47998047;8.92000008;96.90000153
2017-05-16 21:45;1028.40002441;8.67000008;97.25
2017-05-16 22:00;1028.47998047;8.55000019;96.91999817
2017-05-16 22:15;1028.47998047;8.35000038;98.06999969
2017-05-16 22:30;1028.40002441;8.64999962;97.68000031
2017-05-16 22:45;1028.40002441;8.44999981;96.98000336
2017-05-16 23:00;1028.25;8;97.18000031
2017-05-16 23:15;1028.25;7.8499999;97.30000305
2017-05-16 23:30;1028.25;7.57999992;98.12999725
2017-05-16 23:45;1028.25;7.55000019;97.37000275
2017-05-17 00:00;1028.18005371;7.17000008;98.59999847
2017-05-17 00:15;1028.09997559;7.19999981;98.75
2017-05-17 00:30;1028.09997559;7.26999998;98.18000031
2017-05-17 00:45;1028.09997559;7.5999999;97.84999847
2017-05-17 01:00;1027.94995117;7.69999981;97.76999664
2017-05-17 01:15;1027.94995117;8.27000046;97.65000153
2017-05-17 01:30;1027.86999512;8.52000046;97.94999695
2017-05-17 01:45;1027.94995117;8.85000038;97.09999847
2017-05-17 02:00;1027.80004883;8.47999954;97.48000336
2017-05-17 02:15;1027.80004883;8.81999969;97.76999664
2017-05-17 02:30;1027.86999512;8.85000038;97.25
2017-05-17 02:45;1027.80004883;9.10000038;97.44999695
2017-05-17 03:00;1027.94995117;9.05000019;97.48000336
2017-05-17 03:15;1027.86999512;9.05000019;97.65000153
2017-05-17 03:30;1028.09997559;8.63000011;97.83000183
2017-05-17 03:45;1027.94995117;9.14999962;94.94999695
2017-05-17 04:00;1028.09997559;9.10000038;96.56999969
2017-05-17 04:15;1027.94995117;9.69999981;94.84999847
2017-05-17 04:30;1028.09997559;10.10000038;95.15000153
2017-05-17 04:45;1028.18005371;10.94999981;92.75
2017-05-17 05:00;1028.18005371;12.30000019;92.55000305
2017-05-17 05:15;1028.18005371;13.17000008;89.27999878
2017-05-17 05:30;1028.09997559;14.39999962;83.05000305
2017-05-17 05:45;1028.18005371;14.92000008;77.08000183
2017-05-17 06:00;1028.09997559;15.5;74.73000336
2017-05-17 06:15;1027.86999512;16.04999924;70
2017-05-17 06:30;1027.80004883;17.18000031;69.33000183
2017-05-17 06:45;1027.80004883;16.62999916;72.12000275
2017-05-17 07:00;1027.80004883;16.31999969;71.31999969
2017-05-17 07:15;1027.56994629;17;67.90000153
2017-05-17 07:30;1027.5;17.85000038;68
2017-05-17 07:45;1027.56994629;18.32999992;68.16999817
2017-05-17 08:00;1027.34997559;18.46999931;64.23000336
2017-05-17 08:15;1027.2800293;18.52000046;63.95000076
2017-05-17 08:30;1027.2800293;18.79999924;61.70000076
2017-05-17 08:45;1027.11999512;19.42000008;61.08000183
2017-05-17 09:00;1026.97998047;19.92000008;52.97000122
2017-05-17 09:15;1026.81994629;20.10000038;53.97000122
2017-05-17 09:30;1026.75;19.20000076;57.02000046
2017-05-17 09:45;1026.75;20.14999962;48.20000076
2017-05-17 10:00;1026.67004395;20.17000008;46.84999847
2017-05-17 10:15;1026.44995117;20.5;45.77999878
2017-05-17 10:30;1026.36999512;20.39999962;42.25
2017-05-17 10:45;1026.06994629;20.81999969;46.15000153
2017-05-17 11:00;1025.92004395;20.85000038;42.29999924
2017-05-17 11:15;1025.7800293;20.92000008;42.83000183
2017-05-17 11:30;1025.61999512;21.17000008;43.75
2017-05-17 11:45;1025.40002441;21.25;45
2017-05-17 12:00;1025.40002441;21.31999969;44.16999817
2017-05-17 12:15;1025.09997559;22;43.75
2017-05-17 12:30;1024.94995117;21.25;46.45000076
2017-05-17 12:45;1024.80004883;21.22999954;42.93000031
2017-05-17 13:00;1024.72998047;21.25;45.16999817
2017-05-17 13:15;1024.65002441;21.64999962;43.84999847
2017-05-17 13:30;1024.34997559;21.53000069;41.06999969
2017-05-17 13:45;1023.97998047;21.60000038;42.25
2017-05-17 14:00;1023.90002441;21.54999924;45.41999817
2017-05-17 14:15;1023.66998291;21.45000076;44.02000046
2017-05-17 14:30;1023.59997559;21.53000069;45.38000107
2017-05-17 14:45;1023.36999512;21.42000008;42.77000046
2017-05-17 15:00;1023.29998779;21.5;47.02999878
2017-05-17 15:15;1023.2199707;21.31999969;43.65000153
2017-05-17 15:30;1023.2199707;21.14999962;47.15000153
2017-05-17 15:45;1023.08001709;21.22999954;43.66999817
2017-05-17 16:00;1022.91998291;21.17000008;45
2017-05-17 16:15;1022.91998291;20.85000038;46.16999817
2017-05-17 16:30;1022.91998291;20.64999962;52.77999878
2017-05-17 16:45;1022.7800293;20.35000038;47.52999878
2017-05-17 17:00;1022.7800293;19.82999992;51.95000076
2017-05-17 17:15;1022.70001221;19.14999962;54.59999847
2017-05-17 17:30;1022.70001221;18.71999931;56.84999847
2017-05-17 17:45;1022.70001221;18.18000031;57.91999817
2017-05-17 18:00;1022.70001221;17.75;58.72000122
2017-05-17 18:15;1022.70001221;17.28000069;62.63000107
2017-05-17 18:30;1022.70001221;16.81999969;62.29999924
2017-05-17 18:45;1022.7800293;16.43000031;63.77999878
2017-05-17 19:00;1022.7800293;16.03000069;65.27999878
2017-05-17 19:15;1022.7800293;15.27999973;69.5
2017-05-17 19:30;1022.7800293;15.14999962;71.06999969
2017-05-17 19:45;1022.70001221;14.22999954;72.87000275
2017-05-17 20:00;1022.70001221;13.10000038;84.22000122
2017-05-17 20:15;1022.61999512;12.10000038;84.41999817
2017-05-17 20:30;1022.40002441;11.64999962;89.5
2017-05-17 20:45;1022.25;11.89999962;86.40000153
2017-05-17 21:00;1022.40002441;11.85000038;88.5
2017-05-17 21:15;1022.16998291;11.06999969;90.09999847
2017-05-17 21:30;1022.40002441;10.5;92
2017-05-17 21:45;1022.25;10.30000019;92.47000122
2017-05-17 22:00;1021.95001221;10.05000019;94.02999878
2017-05-17 22:15;1021.95001221;9.67000008;93.91999817
2017-05-17 22:30;1021.88000488;9.92000008;96.30000305
2017-05-17 22:45;1021.79998779;10.06999969;95.26999664
2017-05-17 23:00;1021.58001709;9.88000011;95.23000336
2017-05-17 23:15;1021.58001709;9.77999973;95
2017-05-17 23:30;1021.58001709;9.47000027;95.26999664
2017-05-17 23:45;1021.5;9.25;95.25
2017-05-18 00:00;1021.5;9.02999973;95.91999817
2017-05-18 00:15;1021.2800293;9;96.34999847
2017-05-18 00:30;1021.34997559;8.56999969;97.09999847
2017-05-18 00:45;1021.20001221;8.64999962;97.15000153
2017-05-18 01:00;1021.04998779;8.55000019;96.98000336
2017-05-18 01:15;1021.04998779;8.35000038;97.26999664
2017-05-18 01:30;1020.90002441;8.31999969;97.30000305
2017-05-18 01:45;1020.75;8.17000008;97.94999695
2017-05-18 02:00;1020.75;8.14999962;97.48000336
2017-05-18 02:15;1020.66998291;8.05000019;98.41999817
2017-05-18 02:30;1020.66998291;7.88000011;97.91999817
2017-05-18 02:45;1020.66998291;7.69999981;97.37000275
2017-05-18 03:00;1020.66998291;7.30000019;97.30000305
2017-05-18 03:15;1020.75;7.55000019;98.18000031
2017-05-18 03:30;1020.75;7.6500001;97.55000305
2017-05-18 03:45;1020.75;8.44999981;97.06999969
2017-05-18 04:00;1020.66998291;9.5;94.84999847
2017-05-18 04:15;1020.75;10.27999973;92.40000153
2017-05-18 04:30;1020.75;10.94999981;89.80000305
2017-05-18 04:45;1020.75;11.5;86.87000275
2017-05-18 05:00;1020.66998291;11.80000019;85.15000153
2017-05-18 05:15;1020.66998291;12.86999989;84.48000336
2017-05-18 05:30;1020.5300293;13.75;80
2017-05-18 05:45;1020.66998291;14.35000038;78.66999817
2017-05-18 06:00;1020.75;14.5;76.08000183
2017-05-18 06:15;1020.75;15.44999981;76.22000122
2017-05-18 06:30;1020.45001221;15.94999981;74.33000183
2017-05-18 06:45;1020.5300293;16.70000076;71.34999847
2017-05-18 07:15;1020.38000488;17.85000038;66.52999878
2017-05-18 07:30;1020.2199707;18.64999962;61.52000046
2017-05-18 07:45;1020.15002441;19.12000084;58.93000031
2017-05-18 08:00;1019.91998291;19.29999924;59.86999893
2017-05-18 08:15;1019.84997559;19.92000008;58.25
2017-05-18 08:30;1019.77001953;21.06999969;51.77999878
2017-05-18 08:45;1019.54998779;21.14999962;46.81999969
2017-05-18 09:00;1019.33001709;21.60000038;50.09999847
2017-05-18 09:15;1019.33001709;22.10000038;46.63000107
2017-05-18 09:30;1019.02001953;22.56999969;46.72000122
2017-05-18 09:45;1018.79998779;22.64999962;46.29999924
2017-05-18 10:00;1018.65002441;22.39999962;47.29999924
2017-05-18 10:15;1018.5;22.87999916;41.68000031
2017-05-18 10:30;1018.41998291;23.25;45.20000076
2017-05-18 10:45;1018.34997559;22.95000076;41.72000122
2017-05-18 11:00;1018.20001221;23.45000076;45.20000076
2017-05-18 11:15;1018.04998779;23.31999969;42.5
2017-05-18 11:30;1017.90002441;23.25;43.5
2017-05-18 11:45;1017.90002441;23.75;42.04999924
2017-05-18 12:00;1017.75;23.85000038;41.09999847
2017-05-18 12:15;1017.75;24.03000069;42.04999924
2017-05-18 12:30;1017.52001953;24.04999924;43.08000183
2017-05-18 12:45;1017.38000488;24.10000038;40.86999893
2017-05-18 13:00;1017.38000488;23.89999962;42.33000183
2017-05-18 13:15;1017.29998779;23.93000031;43.02000046
2017-05-18 13:30;1017.08001709;24.10000038;43.08000183
2017-05-18 13:45;1017.08001709;24.39999962;39.56999969
2017-05-18 14:00;1016.92999268;24.32999992;41.65000153
2017-05-18 14:15;1016.77001953;24.20000076;44.33000183
2017-05-18 14:30;1016.77001953;24.20000076;46.72000122
2017-05-18 14:45;1016.63000488;23.82999992;46.81999969
2017-05-18 15:00;1016.4699707;23.82999992;44.84999847
2017-05-18 15:15;1016.40002441;23.64999962;45.41999817
2017-05-18 15:30;1016.17999268;23.54999924;47.02999878
2017-05-18 15:45;1016.09997559;23.31999969;46.38000107
2017-05-18 16:00;1016.17999268;23.10000038;47.02999878
2017-05-18 16:15;1016.02001953;22.89999962;49.45000076
2017-05-18 16:30;1016.09997559;22.56999969;48
2017-05-18 16:45;1016.17999268;22.10000038;48.77000046
2017-05-18 17:00;1016.02001953;21.79999924;48.20000076
2017-05-18 17:15;1015.88000488;21.42000008;48.45000076
2017-05-18 17:30;1016.02001953;20.67000008;52.31999969
2017-05-18 17:45;1015.88000488;20.10000038;53.15000153
2017-05-18 18:00;1016.02001953;19.62000084;54.25
2017-05-18 18:15;1015.88000488;19.02000046;55.27000046
2017-05-18 18:30;1015.88000488;18.54999924;55.84999847
2017-05-18 18:45;1015.88000488;18.21999931;56.63000107
2017-05-18 19:00;1016.02001953;17.95000076;57.29999924
2017-05-18 19:15;1016.17999268;17.60000038;59.04999924
2017-05-18 19:30;1016.09997559;17.37000084;60.36999893
2017-05-18 19:45;1016.17999268;17.28000069;62.02000046
2017-05-18 20:00;1016.09997559;16.06999969;67.58000183
2017-05-18 20:15;1016.09997559;15.39999962;70.66999817
2017-05-18 20:30;1016.02001953;14.39999962;76.72000122
2017-05-18 20:45;1016.09997559;13.75;81.23000336
2017-05-18 21:00;1016.02001953;13.47999954;85.18000031
2017-05-18 21:15;1016.02001953;12.85000038;88.12999725
2017-05-18 21:30;1016.09997559;12.75;88.5
2017-05-18 21:45;1016.02001953;12.77000046;90.15000153
2017-05-18 22:00;1016.02001953;12.07999992;91.90000153
2017-05-18 22:15;1015.88000488;11.85000038;93.08000183
2017-05-18 22:30;1015.79998779;11.55000019;92.34999847
2017-05-18 22:45;1015.79998779;11.39999962;93.55000305
2017-05-18 23:00;1015.5;11.5;92.97000122
2017-05-18 23:15;1015.57000732;11.18000031;94.09999847
2017-05-18 23:30;1015.57000732;11.05000019;94.26999664
2017-05-18 23:45;1015.5;11.02999973;95.37999725
2017-05-19 00:00;1015.5;11.05000019;94.59999847
2017-05-19 00:15;1015.5;10.97000027;95.18000031
2017-05-19 00:30;1015.5;10.77999973;94.59999847
2017-05-19 00:45;1015.5;10.56999969;95.06999969
2017-05-19 01:00;1015.34997559;10.39999962;96.52999878
2017-05-19 01:15;1015.34997559;10.27999973;95.84999847
2017-05-19 01:30;1015.5;9.97000027;95.33000183
2017-05-19 01:45;1015.5;9.88000011;96
2017-05-19 02:00;1015.57000732;9.97000027;96.25
2017-05-19 02:15;1015.57000732;9.80000019;95.23000336
2017-05-19 02:30;1015.5;9.52999973;96.33000183
2017-05-19 02:45;1015.34997559;9.52999973;97.5
2017-05-19 03:00;1015.5;9.35000038;97
2017-05-19 03:15;1015.34997559;9.25;96.69999695
2017-05-19 03:30;1015.5;9.5;97.25
2017-05-19 03:45;1015.34997559;10.38000011;95.09999847
2017-05-19 04:00;1015.5;11.02999973;93.55000305
2017-05-19 04:15;1015.5;12;91.44999695
2017-05-19 04:30;1015.5;12.77000046;88.37000275
2017-05-19 04:45;1015.34997559;13.52000046;84.37999725
2017-05-19 05:00;1015.57000732;14.22999954;81.87999725
2017-05-19 05:15;1015.5;14.60000038;78.31999969
2017-05-19 05:30;1015.57000732;15.14999962;73.68000031
2017-05-19 05:45;1015.5;15.92000008;71.59999847
2017-05-19 06:00;1015.5;16.75;69.81999969
2017-05-19 06:15;1015.5;17.54999924;67.62000275
2017-05-19 06:30;1015.5;17.85000038;65.5
2017-05-19 06:45;1015.5;18.62000084;62.47999954
2017-05-19 07:00;1015.34997559;19.5;62.97999954
2017-05-19 07:15;1015.20001221;19.89999962;63.34999847
2017-05-19 07:30;1015.04998779;20.37999916;59.93000031
2017-05-19 10:00;1013.92999268;24;45.38000107
2017-05-19 10:15;1013.84997559;24.14999962;44.27000046
2017-05-19 10:30;1013.63000488;24.46999931;44.90000153
2017-05-19 10:45;1013.54998779;24.29999924;45.27999878
2017-05-19 11:00;1013.32000732;24.39999962;43.29999924
2017-05-19 11:15;1013.32000732;24.71999931;44.38000107
2017-05-19 11:30;1013.25;24.77000046;43.97999954
2017-05-19 11:45;1013.02001953;24.93000031;47.15000153
2017-05-19 12:00;1012.88000488;25;43.90000153
2017-05-19 12:15;1012.72998047;24.87000084;45.38000107
2017-05-19 12:30;1012.65002441;25.20000076;47.11999893
2017-05-19 12:45;1012.42999268;25.39999962;47.11999893
2017-05-19 13:00;1012.20001221;25.39999962;45.95000076
2017-05-19 13:15;1012.20001221;25.57999992;46.45000076
2017-05-19 13:30;1011.90002441;25.82999992;45.77999878
2017-05-19 13:45;1011.90002441;25.75;47.22000122
2017-05-19 14:00;1011.82000732;25.85000038;47.45000076
2017-05-19 14:15;1011.59997559;25.82999992;47.52999878
2017-05-19 14:30;1011.52001953;25.87000084;46.63000107
2017-05-19 14:45;1011.45001221;25.85000038;47.77999878
2017-05-19 15:00;1011.45001221;25.75;44.91999817
2017-05-19 15:15;1011.22998047;25.67000008;48.95000076
2017-05-19 15:30;1011.15002441;25.54999924;48.45000076
2017-05-19 15:45;1011;25.39999962;47.43000031
2017-05-19 16:00;1011;25;49.02000046
2017-05-19 16:15;1010.92999268;24.60000038;50.47999954
2017-05-19 16:30;1010.92999268;24.32999992;51.45000076
2017-05-19 16:45;1010.77001953;23.75;53.06999969
2017-05-19 17:00;1010.92999268;23.93000031;52.15000153
2017-05-19 17:15;1010.92999268;23.53000069;54.43000031
2017-05-19 17:30;1011;22.79999924;56.79999924
2017-05-19 17:45;1010.77001953;22.39999962;57.13000107
2017-05-19 18:00;1010.92999268;21.81999969;58.54999924
2017-05-19 18:15;1010.77001953;21.45000076;59.70000076
2017-05-19 18:30;1010.92999268;20.97999954;61.72999954
2017-05-19 18:45;1011;20.35000038;62.88000107
2017-05-19 19:00;1011.15002441;20.07999992;63.09999847
2017-05-19 19:15;1011.15002441;19.79999924;64.55000305
2017-05-19 19:30;1011.29998779;19.35000038;67.94999695
2017-05-19 19:45;1011.45001221;18.68000031;69.15000153
2017-05-19 20:00;1011.45001221;17.85000038;74.01999664
2017-05-19 20:15;1011.29998779;18.21999931;70
2017-05-19 20:30;1011.45001221;18.32999992;69.33000183
2017-05-19 20:45;1011.45001221;16.31999969;78.90000153
2017-05-19 21:00;1011.52001953;17.18000031;73.34999847
2017-05-19 21:15;1011.75;16.5;76.44999695
2017-05-19 21:30;1011.90002441;15.44999981;85.77999878
2017-05-19 21:45;1011.90002441;15;86.72000122
2017-05-19 22:00;1012.11999512;14.77000046;87
2017-05-19 22:15;1012.20001221;14.22999954;90.27999878
2017-05-19 22:30;1012.11999512;14.30000019;89.94999695
2017-05-19 22:45;1012.20001221;14.22999954;90.81999969
2017-05-19 23:00;1012.20001221;13.82999992;92.15000153
2017-05-19 23:15;1012.20001221;13.27000046;93.69999695
2017-05-19 23:30;1012.20001221;13.10000038;93.34999847
2017-05-19 23:45;1012.20001221;13.17000008;93.59999847
2017-05-20 00:00;1012.20001221;13;94.23000336
2017-05-20 00:15;1012.34997559;12.86999989;94.56999969
2017-05-20 00:30;1012.34997559;12.47000027;95.33000183
2017-05-20 00:45;1012.20001221;12.55000019;95.91999817
2017-05-20 01:00;1012.34997559;12.39999962;95.06999969
2017-05-20 01:15;1012.20001221;12.02000046;95.05000305
2017-05-20 01:30;1012.42999268;11.93000031;96.30000305
2017-05-20 01:45;1012.34997559;11.69999981;96.33000183
2017-05-20 02:00;1012.20001221;11.85000038;96.56999969
