Time_o;observed
2017-05-16 15:35;2.009012
2017-05-16 15:45;1.883517
2017-05-16 15:55;1.942484
2017-05-16 16:05;1.698242
2017-05-16 16:15;1.706459
2017-05-16 16:25;1.619512
2017-05-16 16:35;1.724933
2017-05-16 16:45;1.789619
2017-05-16 16:55;1.772896
2017-05-16 17:05;2.087493
2017-05-16 17:15;2.175942
2017-05-16 17:24;2.227296
2017-05-16 17:34;2.016081
2017-05-16 17:44;1.850551
2017-05-16 17:54;1.777269
2017-05-16 18:04;1.694979
2017-05-16 18:14;1.665058
2017-05-16 18:24;1.552213
2017-05-16 18:34;1.554847
2017-05-16 18:44;1.552819
2017-05-16 18:54;1.66189
2017-05-16 19:04;1.761294
2017-05-16 19:14;1.987695
2017-05-16 19:24;1.560786
2017-05-16 19:34;1.528466
2017-05-16 19:44;1.779359
2017-05-16 19:54;1.844664
2017-05-16 20:04;1.945141
2017-05-16 20:14;1.994627
2017-05-16 20:24;2.036807
2017-05-16 20:34;1.944009
2017-05-16 20:43;1.962598
2017-05-16 20:53;2.13335
2017-05-16 21:03;1.889272
2017-05-16 21:13;1.887193
2017-05-16 21:23;1.8448
2017-05-16 21:33;1.885639
2017-05-16 21:43;1.747864
2017-05-16 21:53;1.952421
2017-05-16 22:03;1.952526
2017-05-16 22:13;1.759203
2017-05-16 22:23;1.741342
2017-05-16 22:33;1.722796
2017-05-16 22:43;1.794866
2017-05-16 22:53;1.792118
2017-05-16 23:03;1.917561
2017-05-16 23:13;1.777742
2017-05-16 23:23;1.841949
2017-05-16 23:33;1.839381
2017-05-16 23:43;1.764944
2017-05-16 23:53;1.67138
2017-05-17 00:02;1.600719
2017-05-17 00:12;1.688511
2017-05-17 00:22;1.755662
2017-05-17 00:32;1.843995
2017-05-17 00:42;1.866531
2017-05-17 00:52;1.800628
2017-05-17 01:02;1.771442
2017-05-17 01:12;1.825287
2017-05-17 01:22;1.760253
2017-05-17 01:32;1.710575
2017-05-17 01:42;1.696334
2017-05-17 01:52;1.637375
2017-05-17 02:02;1.625342
2017-05-17 02:12;1.645934
2017-05-17 02:22;1.6686
2017-05-17 02:32;1.754024
2017-05-17 02:42;1.780181
2017-05-17 02:52;1.763244
2017-05-17 03:02;1.853802
2017-05-17 03:12;1.990923
2017-05-17 03:21;1.971018
2017-05-17 03:31;2.006016
2017-05-17 03:41;2.006983
2017-05-17 03:51;1.919911
2017-05-17 04:01;1.843045
2017-05-17 04:11;1.896507
2017-05-17 04:21;1.901647
2017-05-17 04:31;1.912408
2017-05-17 04:41;1.918457
2017-05-17 04:51;1.943149
2017-05-17 05:01;2.037516
2017-05-17 05:11;1.946238
2017-05-17 05:21;1.92529
2017-05-17 05:31;1.935391
2017-05-17 05:41;2.002873
2017-05-17 05:51;2.078303
2017-05-17 06:01;2.031508
2017-05-17 06:11;1.975682
2017-05-17 06:21;1.98983
2017-05-17 06:31;2.072735
2017-05-17 06:40;2.162845
2017-05-17 06:50;2.270611
2017-05-17 07:00;2.323688
2017-05-17 07:10;2.426676
2017-05-17 07:20;2.360087
2017-05-17 07:30;2.467411
2017-05-17 07:40;2.494704
2017-05-17 07:50;2.382179
2017-05-17 08:00;2.342798
2017-05-17 08:10;2.203074
2017-05-17 08:20;1.962472
2017-05-17 08:30;2.029569
2017-05-17 08:40;2.082248
2017-05-17 08:50;2.1233
2017-05-17 09:00;1.983631
2017-05-17 09:10;2.025678
2017-05-17 09:20;2.019379
2017-05-17 09:30;1.901606
2017-05-17 09:40;2.08993
2017-05-17 09:50;1.782998
2017-05-17 09:59;2.080188
2017-05-17 10:09;2.026269
2017-05-17 10:19;2.019203
2017-05-17 10:29;1.960388
2017-05-17 10:39;1.921646
2017-05-17 10:49;1.889167
2017-05-17 10:59;1.79514
2017-05-17 11:09;1.427885
2017-05-17 11:19;1.542939
2017-05-17 11:29;1.630152
2017-05-17 11:39;0.87633
2017-05-17 11:49;1.060362
2017-05-17 11:59;1.263648
2017-05-17 12:09;1.146032
2017-05-17 12:19;0.949018
2017-05-17 12:29;0.894092
2017-05-17 12:39;0.888762
2017-05-17 12:49;0.730093
2017-05-17 12:59;0.558251
2017-05-17 13:09;0.574319
2017-05-17 13:18;0.851174
2017-05-17 13:28;0.743472
2017-05-17 13:38;0.958785
2017-05-17 13:48;0.410339
2017-05-17 13:58;0.345983
2017-05-17 14:08;0.502212
2017-05-17 14:18;0.538727
2017-05-17 14:28;0.884544
2017-05-17 14:38;0.6773
2017-05-17 14:48;0.595705
2017-05-17 14:58;0.431521
2017-05-17 15:08;0.47916
2017-05-17 15:18;0.448069
2017-05-17 15:28;0.284465
2017-05-17 15:38;0.184525
2017-05-17 15:48;0.55766
2017-05-17 15:58;0.165825
2017-05-17 16:08;0.467459
2017-05-17 16:18;0.239078
2017-05-17 16:28;0.219676
2017-05-17 16:37;0.010513
2017-05-17 16:47;0.097558
2017-05-17 16:57;0.411246
2017-05-17 17:07;0.374321
2017-05-17 17:17;0.037273
2017-05-17 17:27;0.346614
2017-05-17 17:37;0.16719
2017-05-17 17:47;0.280502
2017-05-17 17:57;0.517508
2017-05-17 18:07;0.382493
2017-05-17 18:17;0.478003
2017-05-17 18:27;1.007007
2017-05-17 18:37;0.824749
2017-05-17 18:47;0.627968
2017-05-17 18:57;0.789124
2017-05-17 19:07;0.999232
2017-05-17 19:17;1.159158
2017-05-17 19:27;1.066968
2017-05-17 19:37;1.023584
2017-05-17 19:47;1.118596
2017-05-17 19:56;1.047205
2017-05-17 20:06;1.172458
2017-05-17 20:16;1.266812
2017-05-17 20:26;1.343908
2017-05-17 20:36;1.274571
2017-05-17 20:46;1.240246
2017-05-17 20:56;1.207529
2017-05-17 21:06;1.119484
2017-05-17 21:16;1.870929
2017-05-17 21:26;1.792616
2017-05-17 21:36;2.068713
2017-05-17 21:46;2.077339
2017-05-17 21:56;1.98038
2017-05-17 22:06;1.876561
2017-05-17 22:16;1.855335
2017-05-17 22:26;1.837273
2017-05-17 22:36;1.848492
2017-05-17 22:46;1.78884
2017-05-17 22:56;1.842155
2017-05-17 23:06;1.891269
2017-05-17 23:15;1.90087
2017-05-17 23:25;1.848303
2017-05-17 23:35;1.852696
2017-05-17 23:45;1.852384
2017-05-17 23:55;1.875342
2017-05-18 00:05;1.865993
2017-05-18 00:15;1.948418
2017-05-18 00:25;2.071244
2017-05-18 00:35;1.909092
2017-05-18 00:45;1.934129
2017-05-18 00:55;1.879877
2017-05-18 01:05;1.86576
2017-05-18 01:15;1.809271
2017-05-18 01:25;1.81695
2017-05-18 01:35;1.749331
2017-05-18 01:45;1.714791
2017-05-18 01:55;1.767259
2017-05-18 02:05;1.874534
2017-05-18 02:15;1.794726
2017-05-18 02:25;1.718409
2017-05-18 02:34;1.765915
2017-05-18 02:44;1.681115
2017-05-18 02:54;1.711801
2017-05-18 03:04;1.711855
2017-05-18 03:14;1.732586
2017-05-18 03:24;1.703941
2017-05-18 03:34;1.728909
2017-05-18 03:44;1.648442
2017-05-18 03:54;1.629756
2017-05-18 04:04;1.62705
2017-05-18 04:14;1.584176
2017-05-18 04:24;1.547142
2017-05-18 04:34;1.636955
2017-05-18 04:44;1.686485
2017-05-18 04:54;1.607348
2017-05-18 05:04;1.601951
2017-05-18 05:14;1.723107
2017-05-18 05:24;1.71412
2017-05-18 05:34;1.615747
2017-05-18 05:44;1.677874
2017-05-18 05:53;1.658281
2017-05-18 06:03;1.761274
2017-05-18 06:13;1.740823
2017-05-18 06:23;1.802157
2017-05-18 06:33;1.789662
2017-05-18 06:43;1.756159
2017-05-18 06:53;1.749754
2017-05-18 07:03;1.723773
2017-05-18 07:13;1.668784
2017-05-18 07:23;1.908621
2017-05-18 07:33;1.812491
2017-05-18 07:43;1.82531
2017-05-18 07:53;1.789281
2017-05-18 08:03;1.762359
2017-05-18 08:13;1.689691
2017-05-18 08:23;1.740098
2017-05-18 08:33;1.804694
2017-05-18 08:43;2.091565
2017-05-18 08:53;1.886046
2017-05-18 09:03;1.739701
2017-05-18 09:12;1.780369
2017-05-18 09:22;1.923903
2017-05-18 09:32;1.646587
2017-05-18 09:42;1.764811
2017-05-18 09:52;1.644519
2017-05-18 10:02;1.764383
2017-05-18 10:12;1.713164
2017-05-18 10:22;1.513884
2017-05-18 10:32;1.335335
2017-05-18 10:42;1.027445
2017-05-18 10:52;1.065365
2017-05-18 11:02;1.258544
2017-05-18 11:12;1.18773
2017-05-18 11:22;1.140095
2017-05-18 11:32;1.209661
2017-05-18 11:42;1.272726
2017-05-18 11:52;0.941439
2017-05-18 12:02;0.947206
2017-05-18 12:12;0.964648
2017-05-18 12:22;0.605635
2017-05-18 12:31;0.545318
2017-05-18 12:41;0.650102
2017-05-18 12:51;0.710198
2017-05-18 13:01;0.57191
2017-05-18 13:11;0.517363
2017-05-18 13:21;0.994617
2017-05-18 13:31;0.771045
2017-05-18 13:41;0.49416
2017-05-18 13:51;1.247088
2017-05-18 14:01;1.095358
2017-05-18 14:11;0.663422
2017-05-18 14:21;1.253757
2017-05-18 14:31;0.741267
2017-05-18 14:41;0.910824
2017-05-18 14:51;1.003414
2017-05-18 15:01;0.872095
2017-05-18 15:11;0.904801
2017-05-18 15:21;0.951414
2017-05-18 15:31;0.795687
2017-05-18 15:41;0.681137
2017-05-18 15:50;0.875333
2017-05-18 16:00;0.91293
2017-05-18 16:10;0.966319
2017-05-18 16:20;0.954175
2017-05-18 16:30;0.817875
2017-05-18 16:40;0.875102
2017-05-18 16:50;0.937184
2017-05-18 17:00;0.861521
2017-05-18 17:10;0.891787
2017-05-18 17:20;0.780099
2017-05-18 17:30;0.738987
2017-05-18 17:40;0.780911
2017-05-18 17:50;0.325321
2017-05-18 18:00;0.30474
2017-05-18 18:10;0.653441
2017-05-18 18:20;0.622642
2017-05-18 18:30;0.709921
2017-05-18 18:40;0.665451
2017-05-18 18:50;0.72835
2017-05-18 19:00;0.479424
2017-05-18 19:09;0.457611
2017-05-18 19:19;0.613892
2017-05-18 19:29;0.715819
2017-05-18 19:39;0.760811
2017-05-18 19:49;0.711599
2017-05-18 19:59;0.684827
2017-05-18 20:09;0.664248
2017-05-18 20:19;0.716448
2017-05-18 20:29;0.651883
2017-05-18 20:39;0.587408
2017-05-18 20:49;0.54126
2017-05-18 20:59;0.53522
2017-05-18 21:09;0.600188
2017-05-18 21:19;0.714475
2017-05-18 21:29;0.623356
2017-05-18 21:39;1.077116
2017-05-18 21:49;1.253095
2017-05-18 21:59;1.412294
2017-05-18 22:09;1.286639
2017-05-18 22:19;1.208886
2017-05-18 22:28;1.45277
2017-05-18 22:38;1.320756
2017-05-18 22:48;1.4411
2017-05-18 22:58;1.527068
2017-05-18 23:08;1.531595
2017-05-18 23:18;1.621346
2017-05-18 23:28;1.626453
2017-05-18 23:38;1.732228
2017-05-18 23:48;1.704352
2017-05-18 23:58;1.88113
2017-05-19 00:08;1.762778
2017-05-19 00:18;1.804692
2017-05-19 00:28;1.626732
2017-05-19 00:38;1.676728
2017-05-19 00:48;1.668721
2017-05-19 00:58;1.612779
2017-05-19 01:08;1.605301
2017-05-19 01:18;1.573445
2017-05-19 01:28;1.522645
2017-05-19 01:38;1.603315
2017-05-19 01:47;1.603491
2017-05-19 01:57;1.641944
2017-05-19 02:07;1.570036
2017-05-19 02:17;1.498653
2017-05-19 02:27;1.539609
2017-05-19 02:37;1.592085
2017-05-19 02:47;1.566222
2017-05-19 02:57;1.608697
2017-05-19 03:07;1.57199
2017-05-19 03:17;1.57135
2017-05-19 03:27;1.538918
2017-05-19 03:37;1.484656
2017-05-19 03:47;1.444474
2017-05-19 03:57;1.467609
2017-05-19 04:07;1.418515
2017-05-19 04:17;1.430319
2017-05-19 04:27;1.405904
2017-05-19 04:37;1.548955
2017-05-19 04:47;1.447622
2017-05-19 04:57;1.495279
2017-05-19 05:06;1.691405
2017-05-19 05:16;1.655147
2017-05-19 05:26;1.616103
2017-05-19 05:36;1.595874
2017-05-19 05:46;1.627195
2017-05-19 05:56;1.814035
2017-05-19 06:06;1.829383
2017-05-19 06:16;1.835669
2017-05-19 06:26;1.876294
2017-05-19 06:36;1.935133
2017-05-19 06:46;1.917805
2017-05-19 06:56;1.92826
2017-05-19 07:06;1.856795
2017-05-19 07:16;1.60525
2017-05-19 07:26;1.453469
2017-05-19 07:36;1.41443
2017-05-19 07:46;1.478872
2017-05-19 07:56;1.505655
2017-05-19 08:02;1.49536
2017-05-19 08:12;1.497523
2017-05-19 13:00;1.048753
2017-05-19 13:10;0.894726
2017-05-19 13:20;0.726608
2017-05-19 13:30;1.005535
2017-05-19 13:40;0.948636
2017-05-19 13:50;0.788843
2017-05-19 14:00;0.829579
2017-05-19 14:10;0.905642
2017-05-19 14:20;1.016551
2017-05-19 14:30;1.236445
2017-05-19 14:40;1.086299
2017-05-19 14:50;1.261048
2017-05-19 15:00;1.039599
2017-05-19 15:10;1.004071
2017-05-19 15:20;1.338624
2017-05-19 15:30;1.357893
2017-05-19 15:40;1.141366
2017-05-19 15:50;1.157697
2017-05-19 16:00;1.183333
2017-05-19 16:10;1.084164
2017-05-19 16:20;1.142656
2017-05-19 16:30;0.972927
2017-05-19 16:40;0.862421
2017-05-19 16:50;1.028157
2017-05-19 17:00;1.155897
2017-05-19 17:10;1.271877
2017-05-19 17:20;0.947075
2017-05-19 17:30;0.931178
2017-05-19 17:40;0.854631
2017-05-19 17:50;0.949201
2017-05-19 18:00;0.768989
2017-05-19 18:10;0.9244
2017-05-19 18:20;0.947367
2017-05-19 18:30;1.007789
2017-05-19 18:39;0.860124
2017-05-19 18:48;0.70825
2017-05-19 18:58;0.78466
2017-05-19 19:08;0.819237
2017-05-19 19:18;0.701157
2017-05-19 19:28;0.580218
2017-05-19 19:38;0.572037
2017-05-19 19:48;0.450948
2017-05-19 19:58;0.536323
2017-05-19 20:08;0.514056
2017-05-19 20:18;0.621714
2017-05-19 20:28;0.7897
2017-05-19 20:38;0.986327
2017-05-19 20:47;0.852913
2017-05-19 20:57;0.808662
2017-05-19 21:07;0.887246
2017-05-19 21:17;1.005431
2017-05-19 21:27;1.192704
2017-05-19 21:37;1.645947
2017-05-19 21:47;1.831011
2017-05-19 21:57;1.669508
2017-05-19 22:07;1.585073
2017-05-19 22:17;1.768356
2017-05-19 22:27;1.655942
2017-05-19 22:37;1.596
2017-05-19 22:46;1.76984
2017-05-19 22:56;1.599383
2017-05-19 23:06;1.700959
2017-05-19 23:16;1.673892
2017-05-19 23:27;1.664408
2017-05-19 23:37;1.752307
2017-05-19 23:46;1.681263
2017-05-19 23:56;1.764215
2017-05-20 00:06;1.798678
2017-05-20 00:16;1.819694
2017-05-20 00:26;1.781839
2017-05-20 00:36;1.796391
2017-05-20 00:46;1.725438
2017-05-20 00:56;1.758503
2017-05-20 01:06;1.7488
2017-05-20 01:16;1.660877
2017-05-20 01:26;1.704519
2017-05-20 01:36;1.737737
2017-05-20 01:46;1.83215
2017-05-20 01:56;1.85198
2017-05-20 02:06;1.779169
2017-05-20 02:16;1.774355
2017-05-20 02:26;1.771818
2017-05-20 02:36;1.736158
2017-05-20 02:46;1.60971
2017-05-20 02:56;1.64887
2017-05-20 03:06;1.699561
2017-05-20 03:16;1.671338
2017-05-20 03:26;1.716342
2017-05-20 03:35;1.643998
2017-05-20 03:45;1.57209
2017-05-20 03:55;1.655299
2017-05-20 04:05;1.696119
2017-05-20 04:15;1.641844
2017-05-20 04:26;1.680998
2017-05-20 04:36;1.622875
2017-05-20 04:46;1.534512
2017-05-20 04:55;1.497934
2017-05-20 05:05;1.486047
2017-05-20 05:15;1.398008
2017-05-20 05:25;1.411683
2017-05-20 05:35;1.446646
2017-05-20 05:45;1.462692
2017-05-20 05:55;1.419498
2017-05-20 06:05;1.465007
2017-05-20 06:15;1.386098
2017-05-20 06:25;1.491381
2017-05-20 06:35;1.503161
2017-05-20 06:45;1.483189
2017-05-20 06:54;1.631151
2017-05-20 07:04;1.636996
2017-05-20 07:14;1.783898
2017-05-20 07:24;1.621631
2017-05-20 07:34;1.654007
2017-05-20 07:44;1.948376
2017-05-20 07:54;1.950622
2017-05-20 08:04;1.795884
2017-05-20 08:14;1.232052
2017-05-20 08:24;1.735081
2017-05-20 08:34;1.49888
2017-05-20 08:44;1.297735
2017-05-20 08:53;1.449733
2017-05-20 09:03;1.380745
2017-05-20 09:13;1.649649
2017-05-20 09:23;1.711108
2017-05-20 09:33;1.713075
2017-05-20 09:43;1.418278
2017-05-20 09:53;1.278077
2017-05-20 10:03;1.711432
2017-05-20 10:13;1.516985
2017-05-20 10:23;1.591191
2017-05-20 10:33;1.504459
2017-05-20 10:43;1.652708
2017-05-20 10:52;1.538429
2017-05-20 11:02;1.137671
2017-05-20 11:12;1.412544
2017-05-20 11:22;1.118648
2017-05-20 11:32;1.311643
2017-05-20 11:42;1.481748
2017-05-20 11:52;1.564907
2017-05-20 12:02;1.948672
2017-05-20 12:12;1.916352
2017-05-20 12:22;1.443436
2017-05-20 12:32;1.685883
2017-05-20 12:42;1.745482
2017-05-20 12:51;1.629147
2017-05-20 13:01;1.583649
2017-05-20 13:11;1.630462
2017-05-20 13:21;1.607977
2017-05-20 13:31;1.916124
2017-05-20 13:41;1.582763
2017-05-20 13:51;1.678734
2017-05-20 14:01;1.481012
2017-05-20 14:11;1.548127
2017-05-20 14:21;1.642263
2017-05-20 14:31;1.619082
2017-05-20 14:41;1.738756
2017-05-20 14:50;1.577047
2017-05-20 15:00;1.737319
2017-05-20 15:10;1.651199
2017-05-20 15:20;1.572185
2017-05-20 15:30;1.537917
2017-05-20 15:40;1.570731
2017-05-20 15:50;1.745248
2017-05-20 16:00;1.358381
2017-05-20 16:10;1.44321
2017-05-20 16:20;1.385039
2017-05-20 16:31;1.393476
2017-05-20 16:41;1.400123
2017-05-20 16:51;1.580776
2017-05-20 17:01;1.30527
2017-05-20 17:11;1.349941
2017-05-20 17:21;1.303355
2017-05-20 17:31;1.331698
2017-05-20 17:41;0.979507
2017-05-20 17:51;1.4323
2017-05-20 18:01;1.347437
2017-05-20 18:11;1.025055
2017-05-20 18:20;1.409218
2017-05-20 18:30;1.05961
2017-05-20 18:40;1.172002
2017-05-20 18:50;1.222468
2017-05-20 19:00;0.980431
2017-05-20 19:10;1.1908
2017-05-20 19:20;1.533108
2017-05-20 19:30;1.55117
2017-05-20 19:40;1.390611
2017-05-20 19:50;1.262372
2017-05-20 20:00;1.118694
2017-05-20 20:10;0.900554
2017-05-20 20:20;1.159336
2017-05-20 20:30;1.365101
2017-05-20 20:40;1.144108
2017-05-20 20:49;1.790069
2017-05-20 20:59;1.382509
2017-05-20 21:09;2.128077
2017-05-20 21:19;2.08695
2017-05-20 21:29;2.217783
2017-05-20 21:39;2.101404
2017-05-20 21:49;2.34276
2017-05-20 21:59;2.082366
2017-05-20 22:09;2.295979
2017-05-20 22:19;2.530362
2017-05-20 22:29;2.088719
2017-05-20 22:39;2.250683
2017-05-20 22:49;2.22055
2017-05-20 22:59;2.433218
2017-05-20 23:09;2.231768
2017-05-20 23:18;2.218212
2017-05-20 23:28;2.243362
2017-05-20 23:38;2.280195
2017-05-20 23:48;2.133314
2017-05-20 23:58;2.078317
2017-05-21 00:08;2.222087
2017-05-21 00:18;2.356829
2017-05-21 00:28;1.90358
2017-05-21 00:38;1.929595
2017-05-21 00:48;1.967618
2017-05-21 00:58;2.114784
2017-05-21 01:08;2.133293
2017-05-21 01:18;2.060163
2017-05-21 01:29;2.06931
2017-05-21 01:39;2.265539
2017-05-21 01:49;1.83174
2017-05-21 01:59;2.009734
2017-05-21 02:09;2.158397
2017-05-21 02:19;2.203286
2017-05-21 02:29;2.229858
2017-05-21 02:39;2.006702
2017-05-21 02:49;2.013219
2017-05-21 02:59;2.066256
2017-05-21 03:09;2.052803
2017-05-21 03:18;2.161982
2017-05-21 03:28;2.02521
2017-05-21 03:38;2.261874
2017-05-21 03:48;2.22342
2017-05-21 03:58;2.148285
2017-05-21 04:08;1.917022
2017-05-21 04:18;2.173806
2017-05-21 04:28;2.09451
2017-05-21 04:38;1.999452
2017-05-21 04:48;2.142803
2017-05-21 04:58;1.947397
2017-05-21 05:08;2.39811
2017-05-21 05:18;2.148803
2017-05-21 05:28;1.966903
2017-05-21 05:38;1.850371
2017-05-21 05:48;1.619584
2017-05-21 05:58;1.646841
2017-05-21 06:08;1.671101
2017-05-21 06:18;1.575452
2017-05-21 06:28;1.672608
2017-05-21 06:37;1.531298
2017-05-21 06:47;1.537762
2017-05-21 06:57;1.624236
2017-05-21 07:07;1.480367
2017-05-21 07:17;1.518281
2017-05-21 07:27;1.447072
2017-05-21 07:37;1.565006
2017-05-21 07:47;1.202328
2017-05-21 07:57;1.223474
2017-05-21 08:07;1.099573
2017-05-21 08:17;1.061533
2017-05-21 08:27;1.113999
2017-05-21 08:37;0.917367
2017-05-21 08:47;0.880433
2017-05-21 08:57;0.693352
2017-05-21 09:07;1.095568
2017-05-21 09:17;1.339981
2017-05-21 09:27;1.063574
2017-05-21 09:37;1.430919
2017-05-21 09:47;1.014423
2017-05-21 09:56;1.263024
2017-05-21 10:06;1.334082
2017-05-21 10:16;1.044516
2017-05-21 10:26;1.473846
2017-05-21 10:36;1.149254
2017-05-21 10:46;1.37819
2017-05-21 10:56;0.805106
2017-05-21 11:06;1.315823
2017-05-21 11:16;1.271093
2017-05-21 11:26;1.046456
2017-05-21 11:36;1.147113
2017-05-21 11:46;1.159425
2017-05-21 11:56;1.007158
2017-05-21 12:06;1.450048
2017-05-21 12:16;1.674912
2017-05-21 12:26;1.351461
2017-05-21 12:36;0.695078
2017-05-21 12:46;0.85234
2017-05-21 12:56;0.888118
2017-05-21 13:06;0.958592
2017-05-21 13:15;0.498039
2017-05-21 13:25;1.067704
2017-05-21 13:35;1.178298
2017-05-21 13:45;0.754825
2017-05-21 13:55;0.999388
2017-05-21 14:05;0.715186
2017-05-21 14:15;0.364749
2017-05-21 14:25;0.571697
2017-05-21 14:35;0.752418
2017-05-21 14:45;0.763575
2017-05-21 14:55;0.401801
2017-05-21 15:05;0.471352
2017-05-21 15:15;0.60173
2017-05-21 15:25;0.239499
2017-05-21 15:35;-0.100096
2017-05-21 15:45;-0.16985
2017-05-21 15:55;0.226601
2017-05-21 16:05;0.111957
2017-05-21 16:15;0.138217
2017-05-21 16:25;0.694869
2017-05-21 16:34;0.088728
2017-05-21 16:44;0.370912
2017-05-21 16:55;0.306025
2017-05-21 17:05;0.549419
2017-05-21 17:15;0.106471
2017-05-21 17:25;0.34052
2017-05-21 17:35;0.133508
2017-05-21 17:45;0.389169
2017-05-21 17:55;0.403703
2017-05-21 18:04;0.183962
2017-05-21 18:14;0.353282
2017-05-21 18:24;0.291294
2017-05-21 18:34;-0.016928
2017-05-21 18:44;0.372974
2017-05-21 18:54;0.070008
2017-05-21 19:04;0.425291
2017-05-21 19:14;0.4594
2017-05-21 19:24;0.379201
2017-05-21 19:34;0.607871
2017-05-21 19:44;0.413446
2017-05-21 19:54;0.268057
2017-05-21 20:04;-0.073182
2017-05-21 20:14;-0.029508
2017-05-21 20:24;0.063568
2017-05-21 20:34;0.056088
2017-05-21 20:44;0.169615
2017-05-21 20:54;0.129423
2017-05-21 21:03;0.298109
2017-05-21 21:13;0.130827
2017-05-21 21:22;0.267486
2017-05-21 21:32;0.148924
2017-05-21 21:42;0.332234
2017-05-21 21:52;0.325564
2017-05-21 22:02;0.357658
2017-05-21 22:12;0.468075
2017-05-21 22:22;0.3226
2017-05-21 22:32;0.433991
2017-05-21 22:42;0.421485
2017-05-21 22:52;0.15365
2017-05-21 23:02;0.099239
2017-05-21 23:12;0.320052
2017-05-21 23:22;0.464195
2017-05-21 23:32;0.485667
2017-05-21 23:42;0.209023
2017-05-21 23:52;0.179802
2017-05-22 00:02;0.493936
2017-05-22 00:12;0.361201
2017-05-22 00:22;0.454177
2017-05-22 00:32;0.582727
2017-05-22 00:42;0.462409
2017-05-22 00:52;0.653527
2017-05-22 01:02;0.653836
2017-05-22 01:12;0.808579
2017-05-22 01:21;0.914659
2017-05-22 01:31;0.820964
2017-05-22 01:41;0.892336
2017-05-22 01:51;0.808252
2017-05-22 02:01;0.809268
2017-05-22 02:11;0.82303
2017-05-22 02:21;0.928057
2017-05-22 02:32;0.900295
2017-05-22 02:42;0.955647
2017-05-22 02:52;1.016648
2017-05-22 03:02;1.027469
2017-05-22 03:12;1.080234
2017-05-22 03:22;0.96783
2017-05-22 03:32;1.277727
2017-05-22 03:42;1.390713
2017-05-22 03:51;1.339399
2017-05-22 04:01;1.433625
2017-05-22 04:11;1.311135
2017-05-22 04:21;1.284892
2017-05-22 04:31;1.435175
2017-05-22 04:41;1.317008
2017-05-22 04:51;1.204928
2017-05-22 05:01;1.080533
2017-05-22 05:11;1.200428
2017-05-22 05:21;1.033674
2017-05-22 05:31;1.003134
2017-05-22 05:41;1.170447
2017-05-22 05:51;1.315378
2017-05-22 06:01;1.15773
2017-05-22 06:11;0.968547
2017-05-22 06:21;0.860463
2017-05-22 06:31;0.822718
2017-05-22 06:41;0.913491
2017-05-22 06:51;0.868551
2017-05-22 07:01;1.129667
2017-05-22 07:10;1.088528
2017-05-22 07:20;0.90575
2017-05-22 07:30;1.037879
2017-05-22 07:40;0.998312
2017-05-22 07:50;0.900706
2017-05-22 08:00;0.865062
2017-05-22 08:10;0.779754
2017-05-22 08:20;0.650838
2017-05-22 08:30;0.80252
2017-05-22 08:40;0.998417
2017-05-22 08:50;0.825754
2017-05-22 09:00;0.690265
2017-05-22 09:10;0.289298
2017-05-22 09:20;0.348363
2017-05-22 09:30;0.634072
2017-05-22 09:40;0.36855
2017-05-22 09:50;0.531105
2017-05-22 10:00;0.247227
2017-05-22 10:10;0.481599
2017-05-22 10:20;0.409942
2017-05-22 10:29;0.515687
2017-05-22 10:39;0.384131
2017-05-22 10:49;0.383723
2017-05-22 10:59;0.126514
2017-05-22 11:10;0.020719
2017-05-22 11:20;-0.060777
2017-05-22 11:30;0.46298
2017-05-22 11:40;0.674247
2017-05-22 11:49;0.304152
2017-05-22 11:59;0.276256
2017-05-22 12:09;0.428551
2017-05-22 12:19;0.411971
2017-05-22 12:29;0.054489
2017-05-22 12:39;-0.24782
2017-05-22 12:49;0.489364
2017-05-22 13:00;0.240331
2017-05-22 13:10;0.081985
2017-05-22 13:20;-0.266511
2017-05-22 13:29;-0.272628
2017-05-22 13:39;-0.581373
2017-05-22 13:49;-0.214559
2017-05-22 13:59;-0.173467
2017-05-22 14:09;-0.162817
2017-05-22 14:19;-0.242364
2017-05-22 14:29;-0.376174
2017-05-22 14:39;-0.032797
2017-05-22 14:49;-0.340094
2017-05-22 14:59;-0.270329
2017-05-22 15:09;-0.442135
2017-05-22 15:19;-0.240496
2017-05-22 15:28;-0.202022
2017-05-22 15:38;-0.302094
2017-05-22 15:48;-0.002061
2017-05-22 15:58;-0.168929
2017-05-22 16:08;0.151119
2017-05-22 16:18;0.014719
2017-05-22 16:28;0.000341
2017-05-22 16:38;0.119793
2017-05-22 16:48;0.057777
2017-05-22 16:58;0.326679
2017-05-22 17:08;0.273411
2017-05-22 17:18;0.306506
2017-05-22 17:27;0.570757
2017-05-22 17:37;0.527177
2017-05-22 17:47;0.461964
2017-05-22 17:58;0.667194
2017-05-22 18:08;0.408303
2017-05-22 18:18;-0.020301
2017-05-22 18:28;0.073007
2017-05-22 18:37;0.022105
2017-05-22 18:47;0.213005
2017-05-22 18:57;-0.083275
2017-05-22 19:07;0.11455
2017-05-22 19:17;0.475546
2017-05-22 19:27;0.623125
2017-05-22 19:37;0.736867
2017-05-22 19:47;0.850086
2017-05-22 19:57;1.19014
2017-05-22 20:07;1.074001
2017-05-22 20:17;1.515772
2017-05-22 20:27;1.16502
2017-05-22 20:37;1.123055
